DENUMIRE^CUI^ADR_JUDET^ADRESA
AMYAS TRANS S.R.L.^48883062^Timiş^Sat Giera, Comuna Giera, Trandafirilor 33
LAGUNA RESIDENCE S.R.L.^43565602^Constanţa^Municipiul Constanţa, VERDE 31
STEJARUL ÎNGENUNCHIAT S.R.L.^43521690^Tulcea^Sat Caraorman, Comuna Crişan, A I-A 39
ŞOARECE ADRIAN-MARIUS ÎNTREPRINDERE INDIVIDUALĂ^43522202^Olt^Sat Tia Mare, Comuna Tia Mare, MIHAI VITEAZUL 63
ROCHITECT MECONS S.R.L.^44827698^Satu Mare^Municipiul Satu Mare, OITUZ 1
STESORI S.R.L.^49374180^Alba^Loc. Cugir, Oraş Cugir, NUFERILOR 25
MIRA NICE FLOWERS S.R.L.^45903912^Timiş^Sat Biled, Comuna Biled,  562
OILCON PROIECT DESIGN S.R.L.^46399105^Prahova^Municipiul Ploieşti, Sergent Erou Mateescu Gheorghe 6
BOJINCĂ DANIELA-ADRIANA PERSOANĂ FIZICĂ AUTORIZATĂ^47531289^Bucureşti^Bucureşti Sectorul 1, BUCUREŞTII NOI 136
CRISTINA & DAVID MARKET S.R.L.^47123735^Dolj^Sat Ţiu, Comuna Cernăteşti,  164
EURO ACY FOOD S.R.L.^48393044^Iaşi^Sat Lunca Cetăţuii, Comuna Ciurea, PRIMĂVERII 119
PETRE C. ÎNTREPRINDERE INDIVIDUALĂ^48461173^Prahova^Sat Drăgăneşti, Comuna Drăgăneşti, DRĂGĂNEŞTI 238
QUARKQUIVER DIGITAL S.R.L.^49832105^Bucureşti^Bucureşti Sectorul 6, Răsăritului 1
BETONIA GRUP CONSTRUCTION S.R.L.^49171569^Giurgiu^Sat Floreşti, Comuna Floreşti-Stoeneşti, CERNELE 59A
ALBULESCU ELENA-MIRUNA PERSOANĂ FIZICĂ AUTORIZATĂ^49439751^Neamţ^Municipiul Piatra Neamţ, DĂRMĂNEŞTI 82
TACIT ALEXANDRU-EDUARD PERSOANĂ FIZICĂ AUTORIZATĂ^50590773^Dâmboviţa^Municipiul Târgovişte, UNIRII 25
OKI WAY S.R.L.^50953097^Bucureşti^Bucureşti Sectorul 5, CAP. PETRE MIŞCĂ 12
ŞERBAN LUCIAN MARCEL PERSOANĂ FIZICĂ AUTORIZATĂ^51177059^Alba^Sat Fărău, Comuna Fărău,  91
BĂSESCU ELENA PERSOANĂ FIZICĂ AUTORIZATĂ^51710991^Bucureşti^Bucureşti Sectorul 2, COLENTINA 16
GASSAN GHANDOUR BUSINESS INTERNATIONAL S.R.L.^51730999^Bucureşti^Bucureşti Sectorul 4, IZVORUL RECE 1
PATISERIA CASANDRA SRL^2792829^Bucureşti^Bucureşti Sectorul 1, B-dul G-RAL MAGHERU 32-36
PROCER COMPANY SA^6347581^Bucureşti^Bucureşti Sectorul 4, Str. LANARIEI 93-95
GO WACH TRUCK SRL-D^28088062^Satu Mare^Municipiul Satu Mare, Str. CAREIULUI 160
ALI - TED SRL^14389588^Sibiu^Municipiul Sibiu, Str. SEMAFORULUI 28
FULEA NICOLAE ÎNTREPRINDERE INDIVIDUALĂ^25376141^Sibiu^Municipiul Sibiu, Str. OAŞA 4
FADORA PROD SRL^18312951^Mureş^Sat Chibed, Comuna Chibed,  317
SUCIU ILEANA LIVIA PERSOANĂ FIZICĂ AUTORIZATĂ^22017240^Cluj^Sat Răchitele, Comuna Mărgău, RĂCHITELE 236/A
MUNTEANU T. IONUŢ ALIN ÎNTREPRINDERE INDIVIDUALĂ^31526723^Vrancea^Sat Năneşti, Comuna Năneşti, NĂNEŞTI 
DENIMO GRUP SRL^16930646^Timiş^Municipiul Timişoara, Str. FRUNZEI 16
ARTENI VODOVOZ ISRAELA ÎNTREPRINDERE INDIVIDUALĂ^25994975^Maramureş^Loc. Vişeu de Sus, Oraş Viseu de Sus, Str. PODURI 59
DARIMAR HELP VET SRL^36801107^Prahova^Municipiul Ploieşti, TARCĂULUI 59
3G CONST INTERNATIONAL SRL^18087540^Constanţa^Loc. Năvodari, Oraş Năvodari, D25 4
HRENIUC PETRE ÎNTREPRINDERE INDIVIDUALĂ^24215767^Constanţa^Loc. Eforie Nord, Oraş Eforie, Str. ION CORVIN 5
MARIE'N PLATZ SRL^27997919^Caraş-Severin^Sat Băuţar, Comuna Băuţar,  306A
DEÁK IOSIF RÓBERT PERSOANĂ FIZICĂ AUTORIZATĂ^33530623^Covasna^Municipiul Sfântu Gheorghe, PRESEI 10
IANAKIS PROD COM SRL^7460561^Brăila^Sat Tichileşti, Comuna Tichileşti,  
RIGAB SERVICE SRL^30361449^Iaşi^Municipiul Iaşi, HLINCEA 38
ARGGO SOFTWARE DEVELOPMENT & CONSULTING S.A.^33816146^Bucureşti^Bucureşti Sectorul 1, AVIATORILOR 47
ARGHIROPOL LAURENŢIU-ALEXE  ÎNTREPRINDERE INDIVIDUALĂ^31560385^Brăila^Municipiul Brăila, MALULUI 1
ZISU ELISABETA ÎNTREPRINDERE INDIVIDUALĂ^36041354^Buzău^Sat Căpăţîneşti, Comuna Mărăcineni, NICU IONESCU 5
HAPPY ART PRINT S.R.L.^40504104^Braşov^Municipiul Săcele, ŞTEFAN CEL MARE 
FAIN LOGISTICS S.R.L.^40217514^Vâlcea^Sat Vlădeşti, Comuna Vlădeşti, Primăverii  17
LUCE INTERNATIONAL S.R.L.^40154629^Timiş^Municipiul Timişoara, TAKE IONESCU 25
ANTOHE GH. GHEORGHIŢĂ PERSOANĂ FIZICĂ AUTORIZATĂ^24573765^Iaşi^Sat Glodenii Gândului, Comuna Ţibăneşti,  
ENCIU VALENTIN ÎNTREPRINDERE INDIVIDUALĂ^37992579^Călăraşi^Sat Gradiştea, Comuna Gradiştea, MIHAI EMINESCU 11
KÉSZ LORÁND PERSOANĂ FIZICĂ AUTORIZATĂ^32835794^Harghita^Sat Păuleni-Ciuc, Comuna Păuleni-Ciuc, PĂULENI-CIUC 145
LMDL ALBU TRANS S.R.L.^41437267^Timiş^Sat Săcălaz, Comuna Săcălaz,  351/B
ENACHE STUDIO & EVENTS S.R.L.^41031616^Argeş^Municipiul Piteşti, CRAIOVEI 136
CITY SMART CONSULTING S.R.L.^37812040^Ilfov^Oraş Voluntari, Erou Iancu Nicolae 75A/VI
MIREALE BOB S.R.L.^41920473^Cluj^Sat Buza, Comuna Buza, BUZA 259
FLOCA MARIA ÎNTREPRINDERE INDIVIDUALĂ^42254314^Sibiu^Municipiul Sibiu, ŞTEFLEŞTI 4
CONALPO CONSTRUCT S.R.L.^43363387^Cluj^Sat Floreşti, Comuna Floreşti, EROILOR 178A
FUNNELIC MEDIA S.R.L.^43524858^Timiş^Municipiul Timişoara, GHEORGHE BARIŢIU 15
OUTSIDE THE BOX COMMUNICATION S.R.L.^44146610^Alba^Municipiul Sebeş, DECEBAL 52
SFERA MOB SIBIU S.R.L.^51560347^Sibiu^Municipiul Sibiu, MAREŞAL ALEXANDRU AVERESCU 7
BUKOS ȘTEFAN-ADRIAN PERSOANĂ FIZICĂ AUTORIZATĂ^47446027^Cluj^Sat Floreşti, Comuna Floreşti, MUNCITORILOR 18A
ROXMARGINA PAVAJE S.R.L.^44550626^Mureş^Municipiul Reghin, ŞOIMILOR 37
NICOZ FOOD S.R.L.^45284948^Ilfov^Sat 1 Decembrie, Comuna 1 Decembrie, ARTIŞTILOR 18
ONE STAFF S.R.L.^45508824^Ilfov^Sat Ştefăneştii de Jos, Comuna Ştefăneştii de Jos, Fericirii 3C
DRAGOMIR P. MARIAN PERSOANĂ FIZICĂ AUTORIZATĂ^46210302^Ilfov^Loc. Buftea, Oraş Buftea, INDEPENDENŢEI 61
YSABELASHOP S.R.L.^46218080^Arad^Sat Fântânele, Comuna Fântânele, FÎNTÎNELE 686
MRP CAPITAL S.R.L.^46624100^Vaslui^Municipiul Vaslui, BÎRLADULUI 13
DOROFTEI C. ANDREI ÎNTREPRINDERE INDIVIDUALĂ^46938404^Iaşi^Municipiul Iaşi, Prof. Nicolae Oblu 26A
ELLYS CREATIV S.R.L.^48685510^Suceava^Loc. Bucşoaia, Oraş Frasin, Bucovinei 95
CIUCU RAPID EXPEDITION S.R.L.^48742349^Argeş^Sat Valea Popii, Comuna Priboieni,  55
MAIKEFA UNIVERSAL S.R.L.^49108057^Bucureşti^Bucureşti Sectorul 2, Pantelimon 217
VASCU PRO S.R.L.^49621140^Bucureşti^Bucureşti Sectorul 2, Vasile Lascăr 143
WORLDWIDE PERFORMANCE IMPROVEMENT CONSULTING S.R.L.^49987541^Constanţa^Municipiul Constanţa, BRATISLAVA 18
PANĂ M. EMIL GEORGEL ÎNTREPRINDERE INDIVIDUALĂ^49925409^Călăraşi^Sat Ileana, Comuna Ileana, Lalelelor 28
EVE-M FAMILY S.R.L.^50422575^Bucureşti^Bucureşti Sectorul 5, 13 Septembrie 65-69
BĂDULESCU L. IOANA-ROXANA PERSOANĂ FIZICĂ AUTORIZATĂ^50665914^Buzău^Municipiul Buzău, PIETROASELE 
FUTURE LINK S.R.L.^50765522^Ilfov^Loc. Popeşti Leordeni, Oraş Popeşti Leordeni, FERMEI 63C
HABITAX S.R.L.^50898162^Braşov^Sat Tărlungeni, Comuna Tărlungeni, HĂRMANULUI 3/I
SHIPFLUENCE INVEST S.R.L.^51730085^Argeş^Municipiul Piteşti, SMEUREI 88
TUDOSE A NICOLAE PERSOANĂ FIZICĂ AUTORIZATĂ^52327510^Călăraşi^Municipiul Călăraşi, ZEFIRULUI 12
FUGARU ELENA-GEORGIANA PERSOANĂ FIZICĂ AUTORIZATĂ^52622537^Vâlcea^Municipiul Râmnicu Vâlcea, Someş 40
POROȘNIC INTER CONECT S.R.L.^52764167^Bacău^Sat Buda, Comuna Berzunţi, Ghilea 40
MAREŞ M. ALIN PERSOANĂ FIZICĂ AUTORIZATĂ^53711810^Ilfov^Oraş Bragadiru, ALEXANDRIEI 99C
ATELIERELE CFR GRIVITA SA^1555026^Bucureşti^Bucureşti Sectorul 1, Calea GRIVITEI 359
GHEORGHE I.GABRIELA PERSOANĂ FIZICĂ AUTORIZATĂ^25067308^Bucureşti^Bucureşti Sectorul 2, Str. Cristea Mateescu 2
COMPPIL SRL^9710575^Sălaj^Sat Crasna, Comuna Crasna,  1419
MEDCLINIC 2009 SRL^24948342^Sibiu^Municipiul Sibiu, HIPODROMULUI 19
LIV MED SRL^24983854^Bacău^Municipiul Bacău, Str. MIORIŢEI 88
PYNTIS  EXPRES SRL^28265911^Bacău^Municipiul Bacău, Str. AVIATORILOR 14A
SÎRBU V. DANIELA PERSOANĂ FIZICĂ AUTORIZATĂ^27228630^Neamţ^Sat Dorneşti, Comuna Costişa,  
SOR & STE PLAST SRL^28780011^Braşov^Sat Sânpetru, Comuna Sânpetru, Str. CONSTELAŢIEI 10
BUDISAN DANIEL PERSOANĂ FIZICĂ AUTORIZATĂ^25264776^Cluj^Municipiul Cluj-Napoca, Str. DONATH 
TROMF SOFTWARE SRL^33913920^Cluj^Municipiul Cluj-Napoca, MIHAI ROMÂNUL 25A
MOLDOVAN ANDREEA SIMONA PERSOANĂ FIZICĂ AUTORIZATĂ^26691317^Bistriţa-Năsăud^Municipiul Bistriţa, Str. SCURTĂ 2
BODEA CLAUDIA PERSOANĂ FIZICĂ AUTORIZATĂ^23591593^Bihor^Sat Sânmartin, Comuna Sânmartin, IOAN SLAVICI 
ROLICONT CONSULTING SRL^22384387^Prahova^Municipiul Ploieşti, Str. PUTNA 24
MAMUT SERVICES SRL^30349453^Prahova^Sat Cornu de Jos, Comuna Cornu, BALIȚEI 1031
EGO GROUP REZIDENTIAL SRL^36891126^Bucureşti^Bucureşti Sectorul 2, REACTORULUI 24
EKE PROINVEST DEVELOPMENT SRL^38058247^Ilfov^Oraş Popeşti Leordeni, DRM. FERMEI 116
MLC LIV FOOD SRL^38162697^Timiş^Municipiul Lugoj, CONSTANTIN BRÂNCOVEANU 23
DUBLEŞ ALIN PERSOANĂ FIZICĂ AUTORIZATĂ^35074400^Timiş^Sat Sanovita, Comuna Ghizela,  18
ALIPIRUS SRL^32728712^Vaslui^Municipiul Vaslui, GEORGE ENESCU 
EXTETICA TECHNOLOGY S.R.L.^32271300^Dâmboviţa^Loc. Fieni, Oraş Fieni, RUNCULUI 19
NEXT STEP SRL^16377687^Covasna^Municipiul Sfântu Gheorghe, Str. CRANGULUI 34
LMG HELP S.R.L.^36104355^Dolj^Municipiul Craiova, SG. DIMITRIE RADOVICI 3
TOTAL CONT MANAGEMENT S.R.L.^39263282^Ialomiţa^Municipiul Slobozia, ŞTEFAN CEL MARE 27
DHELEN EXPEDITION S.R.L.^39343926^Gorj^Municipiul Târgu Jiu, PLOPILOR 1
NEAGOE SORIN-MARIUS ÎNTREPRINDERE INDIVIDUALĂ^29639453^Vâlcea^Sat Nenciuleşti, Comuna Tetoiu, NENCIULEŞTI 
JANET CLUB BETS SRL^28884268^Mehedinţi^Loc. Baia de Aramă, Oraş Baia de Aramă, Str. REPUBLICII 22
ECO SIGN SRL^32535711^Iaşi^Municipiul Iaşi, SARMISEGETUZA 11
ZĂRNOIANU BEST S.R.L.^40588652^Bucureşti^Bucureşti Sectorul 5, GILORTULUI 35
COOPERATIVA AGRICOLĂ SPERANŢA DOBRA^42469585^Mehedinţi^Sat Dobra, Comuna Bălăciţa, DOBRA 218
MĂLURICĂ ILINCA PERSOANĂ FIZICĂ AUTORIZATĂ^42577188^Ilfov^Sat Baloteşti, Comuna Baloteşti, G-RAL MAIOR ŞTEFAN BARDAN 2A
HRIŢCU EDUARD-GABRIEL PERSOANĂ FIZICĂ AUTORIZATĂ^44067550^Bacău^Municipiul Bacău, ORIZONTULUI 2
SABATAX ECODINAMIC S.R.L.^46056581^Prahova^Municipiul Ploieşti, MIHAI BRAVU 196
MEDENDO S.R.L.^44024800^Neamţ^Municipiul Roman, ROMAN MUŞAT 
GOGO MEDIA CLOUD S.R.L.^46216178^Timiş^Municipiul Timişoara, DÎMBOVIŢA 49
MICRA HUMAN RESOURCES S.R.L.^47654435^Bucureşti^Bucureşti Sectorul 1, DRIDU 7
NATYCONT S.R.L.^48671906^Gorj^Municipiul Târgu Jiu, LUNCILOR 60
CGA ACTIV BETON S.R.L.^49421533^Ilfov^Oraş Bragadiru, CELOFIBREI 49
BURIU TRANS S.R.L.^49514721^Prahova^Sat Stoeneşti, Comuna Ariceştii Rahtivani, Nicopole 4
MAGHI-AIONU S.R.L.^49496510^Călăraşi^Loc. Lehliu-Gară, Oraş Lehliu Gară, GRĂDINARI 6
IMOBILIARE L&A S.R.L.^49842940^Mureş^Municipiul Târgu Mureş, CUTEZANŢEI 50
NEUROMOTION RECOVERY S.R.L.^50356560^Vrancea^Sat Garoafa, Comuna Garoafa, PRINCIPALĂ 18
GASTROHOUSE S.R.L.^51288286^Iaşi^Municipiul Iaşi, ION BUDAI-DELEANU 
STEPANESCU NICUȘOR-ADELIN PERSOANĂ FIZICĂ AUTORIZATĂ^52119757^Caraş-Severin^Sat Poiana, Comuna Buchin,  219
ASPOTEC S.R.L.^52278469^Bucureşti^Bucureşti Sectorul 1, PĂDUREA PUSTNICU 127C
MISHA LASHES S.R.L.^52726341^Bucureşti^Bucureşti Sectorul 5, ZAMFIR OLARU 2
BELLANOTTE COM IMPEX SRL^14962730^Bucureşti^Bucureşti Sectorul 1, Str. Măguricea 15-19
NEAGU T.AURELIAN PERSOANĂ FIZICĂ AUTORIZATĂ^25683154^Bucureşti^Bucureşti Sectorul 3, Str. BURDUJENI 1
FASHION ZONE OUTLET STORE SRL^29130483^Bucureşti^Bucureşti Sectorul 6, B-dul TIMIŞOARA 69A
ALEGRIA VET SRL^26215852^Bucureşti^Bucureşti Sectorul 5, DR. CAROL DAVILA 93
VELARIUM CONSULT S.R.L.^17018673^Bucureşti^Bucureşti Sectorul 5, Aleea Sg. Maj. Vasile Topliceanu 7
FAST SERV SRL^17993847^Arad^Municipiul Arad, VOINICILOR 
CRAYSTON SRL^15380412^Suceava^Municipiul Fălticeni, B-dul 2 GRANICERI FN
INCENT COM SRL^9488160^Bacău^Municipiul Oneşti, Str. GEORGE BACOVIA 9
CARUSELUL SRL^240003^Cluj^Municipiul Cluj-Napoca, B-dul 21 DECEMBRIE 1989 148
FERARU STAN PERSOANĂ FIZICĂ AUTORIZATĂ^33057763^Vrancea^Sat Gologanu, Comuna Gologanu, Zorilor 10
SPOTLITE SRL^14544355^Bihor^Municipiul Oradea, Str. BARBU ŞTEFĂNESCU DELAVRANCEA 3 A
A.T.S.  AUTOMOTIVE-TURBO-SERVICE SRL^17849150^Timiş^Sat Covaci, Comuna Sânandrei,  109
LEXIT KLUST CONSULTING SRL^33422222^Prahova^Municipiul Ploieşti, VORNICUL BOLDUR 19
BURGER HOUSE DELIVERY SRL^36164454^Ilfov^Sat Dobroeşti, Comuna Dobroeşti, SOLD. GIURCA CONSTANTIN 8
CONPEP DRAG SRL^32925544^Timiş^Municipiul Lugoj, HONORICIULUI 26
ABUTOAIEI GHEORGHE PERSOANĂ FIZICĂ AUTORIZATĂ^25421544^Vaslui^Municipiul Vaslui, Str. NICOLAE IORGA 
TRANDAFIR A ELENA PERSOANĂ FIZICĂ AUTORIZATĂ^28723466^Dâmboviţa^Sat Băleni-Români, Comuna Băleni, Str. MIHAI EMINESCU 3
DUOPARTS EXPERT SRL^35015659^Dolj^Sat Pietroaia, Comuna Sopot, PRINCIPALA 65
BD VISUAL TECH SRL^34602990^Iaşi^Sat Valea Lupului, Comuna Valea Lupului, FRUMOASA 6
SUBȚIRE ELIAS PERSOANĂ FIZICĂ AUTORIZATĂ^39011722^Timiş^Sat Cutina, Comuna Bethausen, PRINCIPALĂ 34
MEKARO RESURSE S.R.L.^36720096^Mureş^Sat Cheţani, Comuna Cheţani, CHEŢANI 1A
VÎLCEA LUMINIŢA PERSOANĂ FIZICĂ AUTORIZATĂ^34779968^Bucureşti^Bucureşti Sectorul 6, CĂRĂBUŞULUI 28
MIRSANTEX 2015 S.R.L.^34224193^Galaţi^Sat Smârdan, Comuna Smârdan, SMÎRDAN 8
AMF STUDIO EVENTS S.R.L.^40421270^Bucureşti^Bucureşti Sectorul 5, SLT. POPA 1
GETSCK MIHAI-DORIN PERSOANĂ FIZICĂ AUTORIZATĂ^29918016^Vâlcea^Municipiul Râmnicu Vâlcea, CALEA LUI TRAIAN 185
ENDOCRIS CENTER S.R.L.^40900893^Mureş^Municipiul Târnăveni, REPUBLICII 35
EMA CONT EXPERT I.T. S.R.L.^41582291^Bistriţa-Năsăud^Municipiul Bistriţa, CRÂNGULUI 26
CULDA DUMITRU ÎNTREPRINDERE FAMILIALĂ^41493836^Alba^Sat După Pleşe, Comuna Albac,  40
TRIEXPERT EURO MEDIA CONSULTING S.R.L.^43130594^Bucureşti^Bucureşti Sectorul 3, MUREŞANA 9
RUBIX PAPER S.R.L.^45824088^Arad^Sat Vladimirescu, Comuna Vladimirescu, 16 38
SUA GOIT NET S.R.L.^46122065^Cluj^Municipiul Cluj-Napoca, ARIEŞULUI 30
TEST MARKUS SPACE S.R.L.^46665010^Bistriţa-Năsăud^Sat Chiochis, Comuna Chiochis,  133
SPIREA M. MARIAN PERSOANĂ FIZICĂ AUTORIZATĂ^46989831^Constanţa^Loc. Cernavodă, Oraş Cernavodă, ING. ANGHEL SALIGNY 17
EXPERTWASH IULYLYV S.R.L.^47175220^Galaţi^Sat Drăgăneşti, Comuna Drăgăneşti, Principala 221
VIBE OK S.R.L.^50369358^Bucureşti^Bucureşti Sectorul 5, ETERNITĂŢII 15
RALU DENTAMED S.R.L.^48823516^Dolj^Sat Pleniţa, Comuna Pleniţa, ZAMBILELOR 1
COOLTECH IMPORT SOLUTION S.R.L.^49481985^Ilfov^Loc. Voluntari, Oraş Voluntari, IRISULUI 7
LAKEESTATE S.R.L.^49669041^Bucureşti^Bucureşti Sectorul 3, THEODOR PALLADY 66A
ARTĂ MOBILĂ DESIGN S.R.L.^49588753^Iaşi^Sat Glodenii Gândului, Comuna Ţibăneşti, PIETROSUL 16
METRO MOVERS S.R.L.^49477160^Bucureşti^Bucureşti Sectorul 1, CONSTANTIN DOBROGEANU GHEREA 51
WINE CRAFT TRADE S.R.L.^49723523^Bucureşti^Bucureşti Sectorul 4, UNIRII 20
INTEGRA TECHFUSIONCM S.R.L.^50343943^Bucureşti^Bucureşti Sectorul 4, JILAVEI 56
ALI POTOL FRANCIZA UNU S.R.L.^51017210^Bucureşti^Bucureşti Sectorul 4, SOLD. NICOLAE BARBU 17
PREMIUMMED S.R.L.^51658575^Timiş^Sat Ghiroda, Comuna Ghiroda, BRATEŞ 44A
ALYBARACONSTRUCT S.R.L.^51749487^Bihor^Sat Sitani, Comuna Pomezeu, SITANI 85/I
CARMANGERIA BANDI2018 S.R.L.^53861699^Bihor^Sat Săldăbagiu de Munte, Comuna Paleu, SĂLDĂBAGIU DE MUNTE 110A
ALEX AUTO SERV 2002 SRL^14421034^Bucureşti^Bucureşti Sectorul 6, B-dul Uverturii 118
TAXI COCOSATU SRL^26782385^Bucureşti^Bucureşti Sectorul 1, Str. NEAGOE VODA 56
BYTZY&YLE SAN SRL^26826929^Olt^Comuna Rotunda,  
CHIŢOIU V. DUMITRU-DANIEL PFA^31741004^Olt^Sat Arceşti Cot, Comuna Pleşoiu, GEORGE COŞBUC 26
CANCIU IOAN PERSOANĂ FIZICĂ AUTORIZATĂ^26070476^Sibiu^Sat Buia, Comuna Şeica Mare,  80
ELLA & JOHN VISAGE SRL^23102891^Argeş^Municipiul Piteşti, Str. PETROCHIMIŞTILOR 
M ROL CONSULT SRL^16113596^Cluj^Sat Feleacu, Comuna Feleacu, FELEACU 361/B
POPA NICUŞOR ÎNTREPRINDERE INDIVIDUALĂ^20152704^Vrancea^Municipiul Adjud, Str. LIBERTĂŢII 
SZTANCOM SERVICE SRL^18238472^Bihor^Sat Leş, Comuna Nojorid,  115
MUSTĂŢEA SIMIAN TEODORA PERSOANĂ FIZICĂ AUTORIZATĂ^33280519^Bihor^Municipiul Oradea, ALEXANDRU CAZABAN 31
GROSU DANIEL ADRIAN PERSOANĂ FIZICĂ AUTORIZATĂ^42727706^Giurgiu^Sat Ghimpaţi, Comuna Ghimpaţi, SFATULUI 17
FĂCĂLEŢ I. ANIŞOARA-IRINA PERSOANĂ FIZICĂ AUTORIZATĂ^20680467^Prahova^Loc. Buşteni, Oraş Buşteni, Aleea PANSELELOR 3
IUGA ANAMARIA PERSOANĂ FIZICĂ AUTORIZATĂ^32080334^Maramureş^Oraş Sălistea de Sus, NISTOREŞTILOR 19
FOGART STUDIO SRL^37089512^Bucureşti^Bucureşti Sectorul 4, ŞERBAN VODĂ 286
IMODALIALISA S.R.L.^38815753^Gorj^Sat Costeşti, Comuna Aninoasa,  182
CAPIC DELICATESE SRL^30466925^Bucureşti^Bucureşti Sectorul 2, INTRAREA FĂUREȘTI 3
FAST ALIN AUTO SRL^31012730^Bucureşti^Bucureşti Sectorul 3, RÎMNICU VÎLCEA 22
CROITORIA DAIA SRL^36368837^Dolj^Sat Căciulatu, Comuna Terpeziţa,  10
BM AFFAIRRES S.R.L.^36491979^Dolj^Municipiul Craiova, ION VASILESCU 2
CASA CAL CUND S.R.L.^39429750^Mureş^Sat Cund, Comuna Bahnea, Sat Cund | Comuna Bahnea 104
GESI SRL^1655963^Galaţi^Municipiul Galaţi, Str. BARBOŞI 13
DECODERS GLOBAL SRL^33860591^Bucureşti^Bucureşti Sectorul 1, PRIMĂVERII 19-21
VASILE GELU.NICUȘOR ÎNTREPRINDERE INDIVIDUALĂ^39384632^Brăila^Sat Mărasu, Comuna Mărasu, ZORELELOR 22
URBAN ESTATES SRL-D^34861943^Buzău^Municipiul Râmnicu Sărat, 9 MAI 50
ARCHITECT EVENTS S.R.L.^40383479^Buzău^Sat Beceni, Comuna Beceni, PRINCIPALĂ 93
ELITE FITNESS CLUB SRL^37895266^Giurgiu^Comuna Adunaţii-Copăceni, GRĂDINARI 21
MOLDOVEANU V. MIHAELA ÎNTREPRINDERE FAMILIALĂ^27062668^Iaşi^Municipiul Iaşi, Str. CIURCHI 36
DIACONU GEORGETA ÎNTREPRINDERE INDIVIDUALĂ^19533772^Vâlcea^Sat Voiceşti, Comuna Voiceşti, COM.VOICESTI 
DRAGUS SRL^6786790^Călăraşi^Municipiul Călăraşi, NĂVODARI 96
SERENA MARK SRL^31142706^Iaşi^Municipiul Iaşi, VASILE LUPU 83
CSEPP-KOKER SRL^24858525^Harghita^Sat Ditrău, Comuna Ditrău, DEALUL FRUMOS 82
RĂILEANU V.V. VASILE ÎNTREPRINDERE INDIVIDUALĂ^41658489^Maramureş^Municipiul Sighetu Marmaţiei, CUZA VODĂ 
BORCEA ŞTEFAN PERSOANĂ FIZICĂ AUTORIZATĂ^43516189^Ilfov^Sat Glina, Comuna Glina, VĂII 26
STAR ACT CONSULT S.R.L.^44221224^Braşov^Municipiul Braşov, CODRUL COSMINULUI 24
STAN PAVEL PERSOANĂ FIZICĂ AUTORIZATĂ^44565201^Timiş^Municipiul Timişoara, Liviu Rebreanu 148
IMPRESSYO SOLUTIONS S.R.L.^44616259^Bucureşti^Bucureşti Sectorul 2, DOBRINA 2
TUDOR V. CRISTIAN-ȘTEFAN PERSOANĂ FIZICĂ AUTORIZATĂ^44793170^Bucureşti^Bucureşti Sectorul 5, ALEXANDRIEI 92
CHIRIȚĂ CRISTIAN - MARIAN PERSOANĂ FIZICĂ AUTORIZATĂ^45504180^Timiş^Municipiul Timişoara, SIRIUS 15
DESING ANDREI PROF CONSTRUCT S.R.L.^45815578^Dâmboviţa^Sat Mătăsaru, Comuna Mătăsaru,  216A
CONSULTX CREW S.R.L.^45882496^Cluj^Municipiul Cluj-Napoca, PETUNIEI 7
SAY ENGLISH S.R.L.^46811990^Galaţi^Sat Slobozia Conachi, Comuna Slobozia Conachi, Salciei 3
BOLOGA MARIUS PERSOANĂ FIZICĂ AUTORIZATĂ^47629016^Alba^Municipiul Sebeş, IZVORULUI 45
ADE MADA CONSTRUCT S.R.L.^49097519^Giurgiu^Sat Cartojani, Comuna Roata de Jos, TEILOR 10
AUTOHEADLAMPS S.R.L.^50086084^Vrancea^Sat Câmpineanca, Comuna Câmpineanca, Dr.Carnabel 307
BBC FLEET SERV S.R.L.^50633076^Bucureşti^Bucureşti Sectorul 5, DR. LEONTE ANASTASIEVICI 9
LA PETRINI AUTO S.R.L.^50588595^Ilfov^Sat 1 Decembrie, Comuna 1 Decembrie, 1 MAI 3
HERING SAMOEL PERSOANĂ FIZICĂ AUTORIZATĂ^50683490^Covasna^Sat Bodoc, Comuna Bodoc, Cimitirului 61
DINCĂ CORNELIU DANIEL PERSOANĂ FIZICĂ AUTORIZATĂ^51892834^Dolj^Municipiul Craiova, BUCUREŞTI 66
SCH BUILDING CONSTRUCT SOCIETATE CU RASPUNDERE LIMITATĂ^51885365^Giurgiu^Sat Bolintin-Deal, Comuna Bolintin-Deal, DRUMUL ROŞIEI 15
NEXIAL SERVICE S.R.L.^52306143^Galaţi^Municipiul Galaţi, MELODIEI 16A
ZAX GO MOBILITY S.R.L.^52564169^Ilfov^Sat Petrăchioaia, Comuna Petrăchioaia, LILIACULUI 380
CRĂIȚOIU SERGIU PERSOANĂ FIZICĂ AUTORIZATĂ^53160916^Bucureşti^Bucureşti Sectorul 3, RĂCARI 51
EUGEROM IMPEX 92 SRL^3679144^Bucureşti^Bucureşti Sectorul 4, Str. Spinis 11
DISTINCT CONSULTING SRL^15182563^Bucureşti^Bucureşti Sectorul 3, BURNIŢEI 24
ENTOMOLOG INSPECT SRL^16813131^Bucureşti^Bucureşti Sectorul 5, Str. Florica 48A
TANASE VASILE & CRISTINA INTERNATIONAL SRL^18107671^Bucureşti^Bucureşti Sectorul 3, Str. Banu Udrea 1
